Transaction_ID,Date,Product,Category,Quantity,Unit_Price,Total_Price,Customer_Name,Region,Sales_Rep,Payment_Method,Discount_Applied
TXN00918,2024-07-09,Laptop,Electronics,2,2406.75,4813.5,Michael Tran,South,Timothy Williams,Debit Card,0
TXN00919,2023-06-19,Webcam,Electronics,4,68.23,272.92,Ryan Salazar,Central,Alexis Tucker,Debit Card,0
TXN00920,2023-08-11,Laptop,Electronics,5,1455.24,7276.2,Christopher Davis,North,Stacie Butler,Cash,0
TXN00921,2024-09-01,Laptop,Electronics,4,1102.86,4411.44,Patricia Schwartz,East,Mark Mills,Cash,10
TXN00922,2023-08-26,HDMI Cable,Accessories,3,24.58,73.74,Todd Bishop,South,Christopher Porter,PayPal,0
TXN00923,2024-02-02,Webcam,Electronics,1,112.41,112.41,Lori Patton,East,Aaron Young,Debit Card,0
TXN00924,2024-12-10,Webcam,Electronics,2,42.92,85.84,Joseph Davis,South,Philip Fernandez,PayPal,0
TXN00925,2023-06-09,Laptop,Electronics,5,1479.46,7397.3,Randy Hopkins,West,Cory Hogan,Debit Card,0
TXN00926,2023-04-16,HDMI Cable,Accessories,1,39.96,39.96,Tracy Wells,West,Michael Williams,Credit Card,0
TXN00927,2023-05-01,Mouse,Accessories,5,28.82,144.1,Dominique Hamilton,East,Robert Chang,PayPal,0
TXN00928,2024-07-06,Desk Chair,Furniture,3,439.52,1318.56,Patrick Buckley,North,Richard Washington,PayPal,0
TXN00929,2024-04-28,Desk Chair,Furniture,1,223.98,223.98,Steven Griffith,South,Erika Gonzalez,Cash,0
TXN00930,2024-02-07,Headphones,Accessories,1,222.37,222.37,Erika Maxwell,North,Brent Rojas,PayPal,0
TXN00931,2024-12-13,USB Cable,Accessories,4,16.42,65.68,Jaime Walker,Central,John Zamora,Credit Card,0
TXN00932,2023-08-14,Mouse,Accessories,5,58.87,294.35,Timothy Gibson,North,Chad Cortez,PayPal,0
TXN00933,2023-09-21,Laptop,Electronics,1,1739.86,1739.86,Vanessa Harris,Central,Michael Brown,Cash,0
TXN00934,2023-07-09,Laptop,Electronics,5,934.83,4674.15,Samuel Ellis,West,Greg Tanner,Credit Card,0
TXN00935,2024-09-18,Laptop,Electronics,1,1688.73,1688.73,Rachel Little,East,Carolyn Cordova,Debit Card,0
TXN00936,2024-06-27,Mouse,Accessories,3,65.14,195.42,Angelica Vincent,South,Zachary Vargas PhD,PayPal,0
TXN00937,2023-08-08,HDMI Cable,Accessories,1,19.84,19.84,Nicholas Fitzgerald,North,Garrett Riley,Credit Card,0
TXN00938,2023-05-08,Headphones,Accessories,1,50.27,50.27,Leslie Hernandez,North,Abigail Baird,Debit Card,15
TXN00939,2024-12-06,Laptop,Electronics,1,2066.03,2066.03,John Mack,North,Joseph Mendoza,PayPal,0
TXN00940,2023-10-15,USB Cable,Accessories,2,8.93,17.86,Samantha Chavez,East,Justin Smith,Cash,5
TXN00941,2023-10-07,USB Cable,Accessories,1,15.29,15.29,Tiffany Anderson,Central,Matthew Davis,Credit Card,0
TXN00942,2024-11-11,Mouse,Accessories,4,57.28,229.12,Eric Warner,North,Nicole Johnson,Credit Card,20
TXN00943,2024-06-28,Standing Desk,Furniture,2,337.2,674.4,Raymond Sawyer,East,Richard Wood,Debit Card,5
TXN00944,2023-10-01,Laptop,Electronics,3,2370.28,7110.84,Mark Dalton,North,Steven Cook,PayPal,5
TXN00945,2023-12-24,HDMI Cable,Accessories,1,12.64,12.64,Jeffery Nelson,North,Kimberly Norton,Cash,0
TXN00946,2023-11-11,Webcam,Electronics,4,80.76,323.04,Angela Gilmore,Central,Amy Dougherty,Debit Card,10
TXN00947,2023-06-18,Keyboard,Accessories,3,79.74,239.22,Stacy Rodriguez,North,Manuel Diaz,PayPal,0
TXN00948,2024-01-11,Laptop,Electronics,4,1021.88,4087.52,Justin Jones,South,Christine Zavala,Debit Card,0
TXN00949,2024-04-23,Desk Chair,Furniture,2,340.6,681.2,Brian Mendoza,Central,Lauren Haley,PayPal,15
TXN00950,2023-03-02,Keyboard,Accessories,5,61.1,305.5,Patrick Perez,South,Derek Frazier,Credit Card,0
TXN00951,2023-11-30,Standing Desk,Furniture,4,393.75,1575.0,Arthur Reed,West,Mr. Bryan Mckinney,PayPal,0
TXN00952,2023-03-13,Keyboard,Accessories,4,104.33,417.32,Kim Carter,North,Rebecca Dougherty,PayPal,0
TXN00953,2023-05-22,Laptop,Electronics,2,2144.79,4289.58,Teresa Jones,North,Judith Miller,Debit Card,0
TXN00954,2023-09-20,Standing Desk,Furniture,3,711.7,2135.1,Donna Frye,Central,Donald Terry,Debit Card,15
TXN00955,2024-12-20,Monitor,Electronics,4,604.5,2418.0,Shaun Meyer DDS,South,Wayne Weaver,PayPal,0
TXN00956,2023-04-19,HDMI Cable,Accessories,4,12.78,51.12,Gregory Wallace,East,Dorothy Brown,Debit Card,0
TXN00957,2024-08-22,Keyboard,Accessories,5,110.39,551.95,Crystal Meza,South,Jennifer Cooper,Credit Card,0
TXN00958,2023-10-14,USB Cable,Accessories,2,19.63,39.26,Erin Watkins,Central,Sarah Wallace,Debit Card,0
TXN00959,2024-09-25,Monitor,Electronics,4,581.57,2326.28,Carlos Clarke,East,David Washington,PayPal,0
TXN00960,2024-07-05,Webcam,Electronics,5,66.12,330.6,Patricia Williams,East,Jesus Jackson,Debit Card,0
TXN00961,2023-09-21,Desk Chair,Furniture,2,547.68,1095.36,Michelle Mitchell,North,Sara Schwartz,Credit Card,0
TXN00962,2024-12-30,Monitor,Electronics,5,361.48,1807.4,Brittany Young,West,Eugene Martinez,PayPal,0
TXN00963,2024-01-11,Desk Chair,Furniture,4,360.94,1443.76,Cody Hart,East,Evan Cooper,PayPal,5
TXN00964,2024-05-02,Headphones,Accessories,1,239.85,239.85,Joshua Martin,North,Thomas Sullivan,Credit Card,20
TXN00965,2024-06-23,Keyboard,Accessories,2,60.32,120.64,Mr. Jimmy Flores Jr.,East,Vanessa Rivera,Cash,0
TXN00966,2023-07-28,Webcam,Electronics,1,122.74,122.74,Kara Roberts,South,Veronica Berry,Cash,0
TXN00967,2023-08-22,Keyboard,Accessories,2,32.94,65.88,Keith Meadows,South,Michael Dennis,Credit Card,0
TXN00968,2024-06-08,Headphones,Accessories,4,69.07,276.28,Brenda Pierce,West,James Randall,Debit Card,20
TXN00969,2024-08-23,Standing Desk,Furniture,4,1122.2,4488.8,Brandon Brown,North,Lauren Walker,Debit Card,0
TXN00970,2023-06-20,Desk Chair,Furniture,3,522.76,1568.28,Diana Johnson,South,Jill Powers,Cash,0
TXN00971,2023-10-09,Standing Desk,Furniture,4,1168.51,4674.04,Jorge Lee,East,Larry Harding,PayPal,0
TXN00972,2023-11-25,Headphones,Accessories,5,235.17,1175.85,Heather Hernandez,Central,Jaclyn Watson,Credit Card,0
TXN00973,2024-11-13,Webcam,Electronics,4,60.66,242.64,Gregory Madden,West,Anita Luna,Debit Card,5
TXN00974,2024-02-05,Standing Desk,Furniture,5,349.61,1748.05,Willie Lara,East,Robert Waller,Debit Card,20
TXN00975,2024-08-13,Desk Chair,Furniture,3,569.3,1707.9,Steven Taylor,West,Angelica Clark,Credit Card,0
TXN00976,2024-06-13,Mouse,Accessories,4,20.07,80.28,Sean Hatfield,West,Tyler Avila,Credit Card,10
TXN00977,2024-03-29,USB Cable,Accessories,4,22.46,89.84,Jason Rocha,Central,Justin Page,Credit Card,0
TXN00978,2023-12-27,Keyboard,Accessories,1,131.67,131.67,Breanna Lopez,South,Julian Williams,Cash,0
TXN00979,2024-04-16,Laptop,Electronics,3,2065.1,6195.3,Sandra Torres,North,Julie Johnson,Cash,0
TXN00980,2023-03-16,Desk Chair,Furniture,5,346.7,1733.5,Dennis Blanchard,West,Kaitlyn Valdez,Credit Card,0
TXN00981,2023-09-18,Standing Desk,Furniture,4,653.26,2613.04,Jennifer Vasquez,South,Danielle Wilson,Credit Card,0
TXN00982,2024-11-27,Keyboard,Accessories,1,44.55,44.55,Zachary Jones,North,Lauren Cunningham,PayPal,0
TXN00983,2024-03-05,HDMI Cable,Accessories,5,36.8,184.0,Lori Alvarez,East,Barbara Hunt,Credit Card,0
TXN00984,2023-04-14,Monitor,Electronics,2,794.73,1589.46,Sarah Martin,Central,Francisco Johns,Debit Card,10
TXN00985,2024-07-12,Webcam,Electronics,4,131.39,525.56,Christopher Nelson,West,Thomas Kelly,Cash,15
TXN00986,2024-11-15,Standing Desk,Furniture,4,951.34,3805.36,Joseph Mayer,South,Pamela White,Credit Card,0
TXN00987,2023-07-13,Keyboard,Accessories,4,105.71,422.84,Paul Stephens,West,Samantha Cohen,PayPal,0
TXN00988,2024-08-29,Standing Desk,Furniture,1,1061.42,1061.42,Michael Barker,South,Kevin Morrow,Cash,10
TXN00989,2024-10-14,Mouse,Accessories,5,48.23,241.15,Joseph Watson,North,Mr. Thomas Garcia,Debit Card,20
TXN00990,2023-08-07,Standing Desk,Furniture,3,338.06,1014.18,Daniel Lopez,North,Lisa Guerra,Credit Card,0
TXN00991,2024-03-06,Webcam,Electronics,1,60.76,60.76,Kim Arnold,Central,Ashley Stevens,Credit Card,0
TXN00992,2024-05-14,Keyboard,Accessories,3,43.17,129.51,Robert Mclean,West,Eric Cox,PayPal,15
TXN00993,2024-04-11,HDMI Cable,Accessories,1,32.83,32.83,Stacy Harper,South,Gloria Mckinney,Debit Card,0
TXN00994,2024-11-21,Keyboard,Accessories,1,33.16,33.16,Robert Walker,West,Brenda Perez,Debit Card,0
TXN00995,2023-02-27,Keyboard,Accessories,3,92.76,278.28,Carlos Miller,North,Rachel Jones,PayPal,0
TXN00996,2024-05-23,USB Cable,Accessories,2,16.69,33.38,Nicole Williams,Central,Ricky Palmer,Cash,0
TXN00997,2024-02-19,USB Cable,Accessories,4,21.09,84.36,Bryan King,West,Michael Webster,PayPal,0
TXN00998,2024-10-11,Standing Desk,Furniture,3,720.72,2162.16,Tamara Harris,North,Cathy Bell,PayPal,0
TXN00999,2024-06-25,Laptop,Electronics,3,983.02,2949.06,Ryan Mcmahon,East,Hannah Martin,Cash,0
TXN01000,2023-01-25,Keyboard,Accessories,3,131.7,395.1,Monica Allen,West,Annette Lane,Credit Card,0
